anime_id,name,genre,type,episodes,rating,members
649,Hanaukyo Maid Team:La Verite,"Comedy, Ecchi, Harem, Romance",TV,12,6.8,20049
105,Boys Be...,"Slice of Life, Comedy, Romance, Shounen",TV,13,6.46,20032
303,Oh! My Goddess:The Adventures of Mini-Goddess,"Comedy, Magic, Supernatural",TV,48,6.92,20009
31156,"Kuusen Madoushi Kouhosei no Kyoukan: Lecty no, Ikimonogatari","Action, Drama, Magic, Fantasy, School",OVA,1,6.43,19994
37509,W'z,"Action, Music",TV,13,5.54,19992
1215,Mobile Suit Gundam SEED C.E.73: Stargazer,"Space, Mecha, Military, Sci-Fi",ONA,3,7.15,19988
1602,Strain:Strategic Armored Infantry,"Drama, Ecchi, Mecha, Military, Sci-Fi, Space",TV,13,7.07,19978
40807,Ore wo Suki nano wa Omae dake ka yo: Ore wa Teinei ni Susumeru,"Comedy, Romance, School",Special,1,6.54,19969
46118,WAVE!! -Let's go surfing!!-,"Slice of Life, Sports",TV,12,6.05,19952
11339,A-Channel+smile,"Comedy, School, Seinen, Slice of Life",OVA,2,7.12,19951
380,Mysterious Play OVA,"Adventure, Fantasy, Romance, Comedy, Historical, Shoujo",OVA,3,7.16,19938
1352,Cyber City,"Action, Adventure, Police, Sci-Fi",OVA,3,7.18,19931
31598,Luger Code 1951,"Action, Fantasy, Shounen",ONA,1,6.46,19930
11001,Toshokan Sensou: Kakumei no Tsubasa,"Action, Comedy, Military, Romance",Movie,1,7.8,19891
31797,Ore ga Ojousama Gakkou ni "Shomin Sample" Toshite Gets?Sareta Ken Specials,"Comedy, Ecchi, Harem, Romance, School",Special,6,6.5,19873
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,"Music, Comedy, Drama",Special,1,7.47,19862
33728,Chain Chronicle:The Light of Haecceitas Part 1,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,7.06,19845
9544,Biohazard: Damnation,"Action, Sci-Fi, Horror",Movie,1,7.21,19840
724,Enzai,"Hentai, Historical, Horror, Drama, Yaoi",OVA,2,5.27,19825
1685,Duel Masters,"Action, Adventure, Comedy, Shounen",TV,26,5.85,19807
8348,Tengen Toppa Gurren Lagann: Parallel Works 2,"Mecha, Music",Music,7,6.94,19802
13183,Fate/Zero Remix,"Action, Fantasy, Supernatural",Special,2,7.07,19788
2589,Black Cat (TV): Toozakaru Neko,"Action, Sci-Fi, Adventure, Comedy, Super Power, Shounen",Special,1,7.13,19769
40958,Rail Romanesque,Slice of Life,TV,12,5.02,19767
13833,Nagareboshi Lens,"Romance, Shoujo",OVA,1,6.64,19759
37959,Gakuen Babysitters Special,Comedy,Special,1,7.67,19737
30382,Aquarion Logos,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,26,5.72,19718
40738,Natsunagu!,"Drama, Slice of Life",TV,12,5.84,19716
9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,"Shounen, Sports, Super Power",Movie,1,7.32,19711
7053,Fault!!,Hentai,OVA,3,7.06,19688
9693,Moshidora,"Drama, Sports",TV,10,6.92,19677
38797,"Papa datte, Shitai",Shounen Ai,TV,8,5.97,19671
28283,Sengoku Musou,"Action, Historical, Samurai",TV,12,6.57,19654
854,Soul Link,"Action, Adventure, Space, Comedy, Romance, Military, Sci-Fi",TV,12,6.13,19648
10448,Rain Town,Drama,ONA,1,7.19,19647
13145,Cardfight!! Vanguard Asia Circuit,"Action, Game, Adventure, Demons, Shounen",TV,39,6.84,19641
8985,The Tatami Galaxy Specials,Comedy,Special,3,6.31,19614
2163,AIKa R-16:Virgin Mission,"Action, Ecchi, Comedy",OVA,3,5.97,19610
2928,.hack//G.U. Returner,"Magic, Adventure, Fantasy, Game, Sci-Fi, Drama",OVA,1,6.72,19594
16636,Kotoura-san: Haruka no Heya,"Comedy, School",ONA,6,6.18,19591
34753,Ch?oS;Child Episode 0,"Sci-Fi, Mystery, Psychological, Supernatural",Special,1,6.27,19586
11239,Hidamari Sketch x Honeycomb,"Slice of Life, Comedy, School, Seinen",TV,12,7.94,19584
35082,Sound! Euphonium the Movie:May the Melody Reach You!,"Drama, Music, School",Movie,1,7.75,19566
40930,Azur Lane: Bisoku Zenshin!,"Military, Sci-Fi, Slice of Life, Comedy",TV,12,7,19547
17743,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no Ja!","Adventure, Demons, Romance, Fantasy",Special,1,6.76,19509
25143,"Kono Danshi, Sekka ni Nayandemasu.","Drama, School, Shounen Ai",OVA,1,6.97,19508
1961,Arashi no Yoru ni,"Adventure, Comedy, Drama, Fantasy",Movie,1,7.7,19505
35069,The World YAMIZUKAN,"Horror, Supernatural",TV,13,4.68,19500
15411,Arcana Famiglia: Capriccio - stile Arcana Famiglia,"Romance, Shoujo",OVA,1,6.79,19490
1259,Saint Seiya:The Heaven Chapter - Overture,"Adventure, Sci-Fi, Shounen",Movie,1,7.23,19464
36009,TWOCAR,Sports,TV,12,5.65,19463
38536,The Outcast 3rd Season,"Action, Mystery, Super Power, Psychological, Supernatural, Drama, Martial Arts",ONA,8,6.82,19458
33775,Soul Buster,"Action, Samurai",TV,12,5.81,19449
561,Sakura Wars,"Adventure, Mecha, Sci-Fi, Shounen",TV,25,6.88,19448
30379,The Disappearance of Nagato Yuki-chan:I Cannot Let Summer Break End,"Slice of Life, Comedy, Seinen",OVA,1,6.72,19448
275,Love?Love?,"Ecchi, Comedy, Harem, Romance",TV,9,5.91,19439
19157,Yo-kai Watch,"Comedy, Demons, Kids, Supernatural",TV,214,6.54,19438
12879,The Mystic Archives of Dantalian:Ibarahime,"Action, Historical, Mystery",OVA,1,7.18,19395
131,Saiyuki Gunlock,"Action, Adventure, Comedy, Demons, Drama, Josei, Supernatural",TV,26,7.42,19393
39477,Shingeki no Kyojin Season 3 Specials,"Comedy, Parody, Shounen",Special,7,7.38,19382
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,"Comedy, Magic, Fantasy",ONA,4,6.97,19356
44087,Gintama: The Semi-Final,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,2,8.58,19351
127,Gate Keepers,"Action, Sci-Fi, Comedy, Fantasy, Mecha, Shounen",TV,24,6.96,19351
5005,Tentai Senshi Sunred,"Comedy, Parody, Super Power, Seinen",TV,26,7.81,19350
1019,Mirage of Blaze,"Action, Historical, Supernatural, Drama, Romance, School, Shounen Ai",TV,13,6.57,19350
15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,"Harem, Comedy, Parody, School",OVA,1,7.32,19336
33034,Kiniro Mosaic: Pretty Days,"Slice of Life, Comedy, School, Seinen",Movie,1,7.52,19333
2832,Ani*Kuri15,"Slice of Life, Adventure, Fantasy, Magic, Game, Martial Arts, Comedy, Mecha, Super Power, Supernatural, School, Drama, Sci-Fi",Special,15,6.79,19330
32634,Okusama ga Seitokaichou!: Okusama Gekijou,"Comedy, Shounen",Special,12,6.87,19323
888,Megami Kouhosei,"Action, Mecha, Military, Sci-Fi, Space",TV,12,6.4,19271
6380,Birdy the Mighty:Decode OVA,"Action, Comedy, Sci-Fi",OVA,1,7.3,19235
32829,Ninja Girl & Samurai Master,"Comedy, Historical",TV,26,7.07,19224
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,"Comedy, School, Shounen",Special,1,7.05,19162
23479,Itadaki! Seieki? Special,Hentai,Special,1,7.17,19158
38383,Dropkick On My Devil! Episode 12,"Comedy, Supernatural",ONA,1,7.1,19119
34742,Youjo Shenki,"Military, Comedy, Parody",ONA,12,6.75,19110
1483,Master Keaton,"Adventure, Drama, Historical, Mystery, Seinen, Slice of Life",TV,24,7.61,19105
43690,High-Rise Invasion,"Action, Mystery, Horror",ONA,12,6.64,19102
10479,Beelzebub Specials,"Action, Comedy, Supernatural, Demons, School, Shounen",Special,16,7.37,19087
454,.hack//Gift,"Comedy, Fantasy, Game",OVA,1,6.16,19087
39590,Africa Salaryman,"Slice of Life, Comedy",TV,12,6.52,19052
3076,Bishoujo Senshi Sailor Moon SuperS Specials,"Magic, Romance, Shoujo",Special,3,7.36,19022
8068,Kuroshitsuji Picture Drama,"Demons, Supernatural",Special,1,7.13,19021
9611,Aa! Megami-sama! (2011),"Comedy, Magic, Romance, Seinen, Supernatural",OVA,3,7.35,18988
33462,Miss Bernard said.,"Comedy, School",TV,12,6,18982
944,The Third: Aoi Hitomi no Shoujo,"Action, Adventure, Sci-Fi, Seinen",TV,24,7.33,18954
33350,Rakshasa Street,"Action, Supernatural",ONA,24,7.76,18915
292,Hoop Days,"Drama, Shounen, Sports",TV,26,6.85,18906
6425,Wei? Survive,"Game, Comedy, Ecchi",TV,16,6.11,18867
39495,"The Girl From the Other Side:Si?il, a R?n","Supernatural, Shounen",OVA,1,7.5,18847
34513,Days: Touin Gakuen-sen!,"Sports, School, Shounen",OVA,3,7.49,18843
17080,Soukyuu no Fafner: Dead Aggressor - Exodus,"Action, Drama, Mecha, Military, Sci-Fi",TV,13,7.39,18818
23399,Minami no Shima no Dera-chan,"Comedy, Slice of Life",Movie,1,6.51,18787
10702,Tekken:Blood Vengeance,"Action, Fantasy, Martial Arts, Sci-Fi, Supernatural",Movie,1,6.66,18775
1471,City Hunter 2,"Action, Comedy, Mystery, Shounen",TV,63,8.06,18773
23989,Maken-Ki! Two Specials,Ecchi,Special,5,6.21,18764
1086,Mars Daybreak,"Adventure, Comedy, Mecha, Military, Romance, Sci-Fi, Shounen",TV,26,7.18,18738
1219,Chocotto Sister,"Comedy, Drama, Romance, Ecchi",TV,24,6.79,18727
45753,That Time I Got Reincarnated as a Slime Season 2 Episode 24.9 ? Digression:Hinata Sakaguchi,"Fantasy, Shounen",Special,1,6.54,18717
16395,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,"Comedy, School, Shounen",OVA,1,7.95,18691
34106,RIN-NE,"Comedy, Supernatural, Romance, School, Shounen",TV,25,7.07,18691
432,Iria:Zeiram The Animation,"Action, Adventure, Space, Sci-Fi",OVA,6,7.07,18690
37584,Bakumatsu,"Action, Historical, Samurai",TV,12,5.77,18680
18099,Recorder and Randsell Mi,"Comedy, School, Seinen, Slice of Life",TV,12,6.67,18673
815,"The Prince of Tennis:The Two Samurai, The First Game","Action, Sports, Shounen",Movie,1,7.36,18670
45598,TONIKAWA:Over The Moon For You Episode 12.5 ? Flashbacks,"Comedy, Romance, Shounen",Special,1,6.92,18657
12021,Poyopoyo,"Slice of Life, Comedy, Seinen",TV,52,7.68,18640
29513,Aki no Kanade,"Slice of Life, Music, School",Movie,1,7.01,18634
22745,Brothers Conflict: Setsubou,"Harem, Romance, Shoujo",Special,1,6.55,18611
36455,My Cultivator Girlfriend,"Adventure, Super Power, Supernatural, Romance, Fantasy",ONA,15,6.57,18605
10519,Puella Magi Sonico Magica,"Music, Parody",ONA,1,5.82,18597
41364,One Room Third Season,Slice of Life,TV,12,6.46,18583
28881,Initial D Legend 2 Racer,"Cars, Seinen, Sports",Movie,1,7.79,18576
38081,Girls & Panzer: Saishuushou Part 2,"Military, School",Movie,1,8.04,18570
10934,Itsuka Tenma no Kuro Usagi: Kokoro Utsuri no Toukoubi - School Attendance Day,"Comedy, Supernatural, Romance, Ecchi, Vampire, Shounen",OVA,1,6.95,18566
19799,Robot Girls Z,"Comedy, Mecha, Parody",Special,3,6.46,18560
2229,Dragon Quest: Dai no Daibouken (TV),"Adventure, Comedy, Demons, Magic, Martial Arts, Fantasy, Shounen",TV,46,7.63,18558
3032,Digimon Tamers:Battle of Adventurers,"Adventure, Drama, Sci-Fi, Shounen",Movie,1,6.99,18542
1640,Angel's Feather,"Sci-Fi, Supernatural, Drama, Romance, Fantasy, Shounen Ai",OVA,2,5.48,18542
28713,Isuca: Gokuraku,"Comedy, Ecchi, Romance, Seinen, Supernatural",OVA,1,6.3,18529
1729,Maria Watches Over Us 3rd,"Drama, School, Shoujo Ai, Slice of Life",OVA,5,7.85,18522
35286,Henkei Shojo,Sci-Fi,ONA,5,5.71,18510
20673,Sonny Boy & Dewdrop Girl,"Adventure, Fantasy, Romance",Movie,1,6.97,18502
34604,UQ Holder!: Mahou Sensei Negima! 2 (OVA),"Action, Sci-Fi, Magic, Fantasy, Shounen",OVA,3,7.21,18484
32881,Tiger Mask W,"Action, Sports, Drama, Shounen",TV,38,6.98,18478
3085,Indian Summer,"Sci-Fi, Comedy, Ecchi",OVA,3,6.63,18473
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,"Harem, Romance, School",TV,13,6.21,18445
33322,JK Bitch ni Shiboraretai,Hentai,OVA,2,7.2,18434
30250,Triage X:Recollection XOXO,"Action, Ecchi, School, Shounen",OVA,1,6.51,18430
33113,Scared Rider Xechs,"Sci-Fi, Adventure, Harem, Romance",TV,12,5.27,18425
1374,Kyoushoku Soukou Guyver (2005),"Adventure, Sci-Fi, Shounen",TV,26,7.26,18412
3485,Ghost in the Shell:Stand Alone Complex 2nd GIG - Tachikomatic Days,"Sci-Fi, Comedy, Mecha",Special,26,7.2,18403
3593,Utawarerumono OVA,"Action, Comedy, Fantasy",OVA,3,7.22,18393
3371,Ginga Eiyuu Densetsu Gaiden,"Action, Military, Sci-Fi, Space, Drama",OVA,24,8.15,18385
14373,World's End,Sci-Fi,OVA,1,6.31,18373
25689,Hyakka Ryouran: Samurai After,"Ecchi, Harem",OVA,2,6.69,18363
1533,Wedding Peach,"Adventure, Magic, Comedy, Romance, Shoujo",TV,51,6.69,18357
44042,Holo Graffiti,Comedy,ONA,Unknown,8.58,18293
26395,Teekyu 4,"Comedy, Shounen, Sports",TV,12,6.73,18283
21325,Pupipo!,"Slice of Life, Comedy, Supernatural, School",TV,15,6.82,18281
2891,Iblard Jikan,Fantasy,OVA,1,6.95,18278
1629,The Devil Lady,"Action, Psychological, Drama, Horror",TV,26,6.66,18214
418,"Ranma ?:Big Trouble in Nekonron, China","Adventure, Comedy, Shounen",Movie,1,7.26,18206
2238,Embracing Love:A Cicada in Winter,"Drama, Historical, Romance, Samurai, Yaoi",OVA,3,7.53,18189
1164,Rune Soldier,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,24,7.17,18187
47398,Kimetsu Gakuen: Valentine-hen,Comedy,ONA,4,6.59,18161
471,To Heart 2,"Comedy, Drama, Harem, Romance, School, Slice of Life",TV,13,6.52,18154
2582,Armored Trooper Votoms,"Action, Space, Mecha, Military, Drama, Sci-Fi",TV,52,7.73,18152
2150,Tanoshii Muumin Ikka,"Adventure, Comedy, Fantasy, Kids, Slice of Life",TV,78,8.12,18144
36439,Sword Art Online Movie: Ordinal Scale - Sword Art Offline,Comedy,Special,1,6.89,18141
1762,The Heroic Legend of Arslan,"Action, Adventure, Drama, Fantasy, Historical",OVA,6,6.92,18138
32301,Active Raid Second,"Sci-Fi, Comedy, Police, Mecha",TV,12,6.38,18129
31683,Danchigai: Juusan Goutou Sentou Ikitai!!,"Slice of Life, Comedy",Special,1,6.44,18108
39506,Phantasy Star Online 2:Episode Oracle,"Action, Sci-Fi, Space",TV,25,6.55,18103
41332,Ore no Yubi de Midarero.: Heitengo Futarikiri no Salon de...,"Ecchi, Romance",TV,8,5.88,18091
8057,Shin Koihime?Musou: Otome Tairan,"Adventure, Comedy, Ecchi, Fantasy, Historical",TV,12,7.02,18085
42387,"Hataraku Saibou!!: Saikyou no Teki, Futatabi. Karada no Naka wa ""Chou"" Oosawagi!","Action, Comedy, Shounen",Movie,1,7.18,18075
1721,Hitohira,"Drama, Romance, School, Seinen, Slice of Life",TV,12,6.77,18073
35122,Attack on Skytree,"Action, Fantasy, Shounen",Special,1,6.35,18073
29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,"Comedy, Sports, School, Shounen",Special,1,7.23,18068
3750,Maria Watches Over Us Season 4,"School, Shoujo, Shoujo Ai, Slice of Life",TV,13,7.82,18062
2768,CLAMP in Wonderland 2,"Action, Fantasy, Magic, Comedy, Romance, Music, Drama",Music,1,7.47,18053
37655,Sword Gai The Animation Part II,"Action, Supernatural, Seinen",ONA,12,5.83,18053
38409,Scissor Seven,"Action, Mystery, Comedy, Super Power, Drama, Romance, Martial Arts",ONA,10,7.91,18021
4772,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,"Slice of Life, Comedy, Shounen",Special,1,8.02,18020
1619,Negima!? Haru Special!?,"Ecchi, Fantasy, Magic, Comedy, Harem, Romance, Super Power, Shounen",OVA,1,7.1,18015
35798,Detective Conan:Zero the Enforcer,"Action, Drama, Mystery, Police",Movie,1,7.8,18014
36992,Tomie,"Drama, Horror, Josei, Supernatural",Special,2,5.93,18008
2123,Digimon X-Evolution,"Action, Adventure, Fantasy, Sci-Fi",Movie,1,7.11,17998
14277,Chitose Get You!!,"Comedy, Romance, School, Seinen, Slice of Life",TV,26,6.26,17993
33456,Fate/kaleid liner Prisma?Illya 3rei!! Specials,"Comedy, Magic, Ecchi",Special,6,6.73,17987
8456,Queen's Blade:Beautiful Warriors,"Action, Adventure, Ecchi, Fantasy",OVA,6,6.58,17983
13119,Hakuoki ~Demon of the Fleeting Blossom~ Warrior Spirit of the Blue Sky,"Action, Historical, Supernatural, Drama, Samurai, Josei",Movie,1,7.77,17970
36000,Between the Sky and Sea,"Sci-Fi, Adventure, Space, Fantasy",TV,12,5.68,17960
7135,Mahou Sensei Negima! Movie: Anime Final,"Adventure, Supernatural, Magic",Movie,1,6.78,17959
33254,Arslan Senki (TV) Gaiden,"Adventure, Historical, Fantasy, Shounen",OVA,2,7.01,17958
4811,Strawberry Marshmallow Encore,"Comedy, Slice of Life",OVA,2,7.7,17952
3165,Hidamari Sketch Specials,"Slice of Life, Comedy, School, Seinen",Special,2,7.54,17950
38939,Kakegurui Picture Drama,"Game, Comedy",Special,3,6.66,17949
1194,Coyote Ragtime Show,"Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,12,6.65,17933
37902,One Piece:Episode of Skypiea,"Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen",Special,1,7.11,17923
35714,Yamishibai:Japanese Ghost Stories 5,"Dementia, Horror, Supernatural",TV,13,6.3,17920
1171,Slayers Excellent,"Adventure, Comedy, Demons, Supernatural, Magic, Fantasy, Shounen",OVA,3,7.33,17916
39948,Muhyo & Roji's Bureau of Supernatural Investigation 2nd Season,"Action, Mystery, Comedy, Supernatural, Drama, Shounen",TV,12,6.83,17915
21235,Imanara Maniau! Log Horizon,"Action, Adventure, Magic, Fantasy, Shounen",Special,1,6.79,17913
32740,Girls & Panzer Movie Specials,"Military, School",Special,3,7.3,17904
12823,Shakugan no Shana-tan III (Final): Final Destruction,"Comedy, Parody",Special,2,7.06,17880
38331,Stand My Heroes:Piece of Truth,"Mystery, Romance, Josei",TV,12,5.7,17862
381,Mysterious Play OVA 2,"Adventure, Drama, Fantasy, Historical, Martial Arts, Romance, Shoujo",OVA,6,7.27,17853
36369,Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,"Action, Drama, Military, Sci-Fi, Space",Movie,4,7.97,17836
1214,Binbou Shimai Monogatari,"Slice of Life, Comedy, Drama, Seinen",TV,10,6.88,17826
184,Xenosaga The Animation,"Action, Mecha, Sci-Fi, Shounen, Space",TV,12,6.37,17824
1174,Munto,"Fantasy, Magic, Romance",OVA,1,6.83,17807
6392,Issho ni Training: Training with Hinako,"Ecchi, Sports",OVA,1,4.73,17799
37303,K:SEVEN STORIES "SIDE:BLUE - Sirius - ","Action, Super Power, Supernatural",Movie,1,7.3,17794
10178,Otona Joshi no Anime Time,"Slice of Life, Drama, Romance, Josei",Special,4,7.41,17785
9934,The Everyday Tales of a Cat God,"Slice of Life, Comedy, Supernatural, Seinen",TV,12,6.64,17784
36871,Ultraman,"Action, Sci-Fi, Seinen, Super Power",ONA,13,6.75,17760
24821,Isshuukan Friends. Specials,"Slice of Life, School",Special,12,6.8,17746
4662,Neo Angelique Abyss: Second Age,"Adventure, Fantasy, Harem, Shoujo",TV,13,7.04,17739
42825,Scar on the Praeter,"Action, Super Power",TV,13,5.51,17736
9930,Snow Halation,Music,Music,1,7.73,17728
30384,Miss Monochrome The Animation 2,"Music, Slice of Life, Comedy",TV,13,6.5,17722
7110,Shounen Maid Kuuro-kun: Tenshi no Uta,"Hentai, Yaoi",OVA,1,5.55,17717
39761,Saezuru Tori wa Habatakanai: The Clouds Gather,"Drama, Yaoi",Movie,1,7.57,17706
34289,Schoolgirl Strikers: Animation Channel,"Action, Sci-Fi, School",TV,13,5.72,17698
541,Tenchi Muyou! Ryououki 3rd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,7.32,17697
40295,Another World,Sci-Fi,ONA,3,7.13,17693
40178,Null Peta,"Sci-Fi, Comedy",ONA,12,6.4,17689
2105,Touka Gettan,"Supernatural, Drama, Romance",TV,26,6.56,17664
1609,My-Otome Zwei,"Action, Magic",OVA,4,7.27,17659
7669,"""Bungaku Shoujo"" Kyou no Oyatsu: Hatsukoi","Comedy, Fantasy, School",OVA,1,6.91,17659
36029,Hakyu Hoshin Engi,"Adventure, Demons, Fantasy, Shounen, Supernatural",TV,23,5.41,17629
7103,Miracle Train:Welcome to the Oedo Line,"Fantasy, Shoujo",TV,13,6.52,17618
44044,Jimihen!!: Jimiko wo Kaechau Jun Isei Kouyuu!!,"Romance, Ecchi",TV,8,6.12,17613
782,Gasaraki,"Psychological, Mecha, Military, Supernatural, Drama",TV,25,6.66,17612
3031,Digimon Frontier:Island of Lost Digimon,"Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,6.87,17611
38163,Iya na Kao sare nagara Opantsu Misete Moraitai 2,Ecchi,ONA,6,5.98,17600
16405,Boku no Imouto wa "Osaka Okan",Comedy,TV,12,5.79,17597
5141,Taisho Baseball Girls,"Comedy, Historical, School, Seinen, Sports",TV,12,7.36,17592
35566,Koe no Katachi Specials,Music,Special,2,7.09,17587
32697,Ozmafia!!,"Harem, Historical, Romance, Fantasy, Shoujo",TV,12,5.46,17572
36796,Owarimonogatari Second Season Recaps,"Mystery, Comedy, Supernatural, Vampire",Special,2,7.83,17563
2746,Vexille,"Action, Military, Sci-Fi",Movie,1,6.94,17561
6401,ef: A Tale of Melodies. - Prologue,Music,Special,1,7.29,17560
12001,One Piece 3D: Gekisou! Trap Coaster,"Action, Adventure, Fantasy, Comedy, Shounen",Movie,1,7.02,17560
15617,Humanity Has Declined Specials,"Comedy, Fantasy, Seinen",Special,6,7.23,17556
15537,Tsugou no Yoi Sexfriend?,"Harem, Hentai",OVA,4,7.44,17545
10500,Ojiisan no Lamp,"Drama, Historical",Movie,1,7.57,17529
792,Ranma ?:Nihao My Concubine,"Adventure, Comedy, Shounen",Movie,1,7.42,17528
293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",TV,16,6.73,17527
36803,Servamp Movie: Alice in the Garden,"Action, Comedy, Supernatural, Drama, Vampire, Josei",Movie,1,7.19,17524
33064,Star Blazers:Space Battleship Yamato 2202,"Action, Drama, Military, Sci-Fi, Space",OVA,26,7.7,17518
1577,You're Under Arrest,"Action, Comedy, Police, Seinen",OVA,4,7.46,17518
1556,Demon Prince Enma,"Horror, Demons, Supernatural, Magic, Ecchi, Fantasy, Seinen",OVA,4,7.13,17516
10737,A-Channel:+A-Channel,"Comedy, School, Slice of Life, Seinen",Special,11,6.97,17491
20801,Koakuma Kanojo The Animation,"Hentai, Supernatural, School",OVA,2,7.24,17489
5670,GA: Geijutsuka Art Design Class,"Slice of Life, Comedy, School, Seinen",TV,12,7.15,17480
1198,Tsuyokiss,"Comedy, Romance, School, Slice of Life",TV,12,6.6,17462
33797,ID-0,"Sci-Fi, Space, Mecha",TV,12,6.59,17454
9907,Bokura no Live Kimi to no Life,Music,Music,1,7.09,17429
14991,Harem Time The Animation,"Harem, Hentai",OVA,2,7.16,17424
3861,Shaman King Specials,"Action, Comedy, Supernatural, Shounen",Special,5,7.29,17418
6714,Dragon Ball Z: Atsumare! Gokuu World,"Action, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen",OVA,1,6.48,17413
9690,The Legend of the Legendary Heroes:Iris Report,"Action, Adventure, Fantasy, Magic, Shounen",Special,1,6.55,17411
4066,Tytania,"Adventure, Military, Psychological, Romance, Sci-Fi, Space",TV,26,6.84,17390
31561,Gangsta.,"Action, Drama, Seinen",Special,1,6.46,17379
6712,Summer Storm! Open for Business,"Comedy, Romance, Supernatural",TV,13,7.32,17376
971,Astro Boy (2003),"Action, Sci-Fi, Adventure, Super Power, Kids, Mecha, Shounen",TV,50,7,17364
37828,Bokura no Nanokakan Sensou,"Action, Comedy, Drama, Thriller",Movie,1,6.72,17353
